Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
105330172030395,Ján Magušin,Ján Magušin,3027,10
708006319284463,Janka Bittó Cigániková,Sloboda a Solidarita,3000,35
103333988977745,Boris Vanek - Kandidát na poslanca NR SR,Sme rodina,2876,30
880183928746736,Halász Béla,"Szövetség – Magyarok, nemzetiségek, régiók. Aliancia – Maďari, národnosti, regióny.",2855,5
129258550251344,Karel Hirman - Demokrati,Demokrati,2814,17
622124591472787,Martin Pekár • Progresívne Slovensko,Progresívne Slovensko,2765,8
829031324096235,Orosz Örs,SZÖVETSÉG - Magyarok. Nemzetiségek. Regiók. / ALIANCIA - Maďari. Národnosti. Regióny.,2697,10
100996313315404,Greenpeace Slovensko,Greenpeace Slovensko,2684,28
1464734340450562,Pavel Nechala - Demokrati,Demokrati,2600,23
272361053251921,Tomáš Šudík,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",2577,23
281189505375741,Simon Zsolt,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",2553,23
115236661161471,KDH Bratislava3,KDH,2541,89
106508215668344,VratkoStupel,Správca zálohového systému n. o.,2535,40
168054920212177,Marián Čaučík,KDH,2528,112
171511222871512,Televízia JOJ,Televízia JOJ,2510,12
156395481064391,Michal Šipoš,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",2483,3
273654778349,ČSOB,"Československá obchodná banka, a.s.",2479,9
1544882959152020,KARMA - nová politická strana,Karma,2468,93
988525254539935,Marek Michalčík,KDH,2453,30
110432107808548,Ing. Rudolf Huliak - SNS - Nezávislý kandidát,Slovenská národná strana,2391,5
307556876112136,Peter Pollák,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",2263,6
571160823088196,Mladí proti fašizmu,"Mladí, o.z.",2253,14
106819342821837,KDH Bratislavský kraj,KDH,2205,40
103467872676374,Michal Kiča,Demokrati,2149,25
107024067498051,ViolaMiklós,SZÖVETSÉG - Magyarok. Nemzetiségek. Régiók | ALAINCIA - Maďari. Národnosti. Regióny.,2111,27
1551879298397654,Viliam Novotný,Demokrati,2100,11
865682926924151,Juraj Jánošík,Sloboda a Solidarita,2082,3
108624358992592,Voľte 7,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",2039,67
234030556972158,Karol Galek,Sloboda a Solidarita,2017,16
324560137683033,Ivan ŠTEFANEC,Ivan ŠTEFANEC,2000,6
1276292009176314,Jožo Pročko - stránka,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",2000,1
237493046280813,Katarina Roth Nevedalova,Katarina Roth Nevedalova,2000,90
116795486378224,Marián Kéry- poslanec NR SR,SMER - SD,1967,76
106092371358835,Za právny štát,Občianske združenie ZA DEMOKRACIU A PRÁVNY ŠTÁT,1904,43
101038892907757,Mikuláš Dzurinda,"Modrí, Most - Híd",1884,9
634042709987309,Post Bellum SK / Príbehy 20. storočia,Post Bellum SK,1860,35
100826411295924,Miroslav Kollár - Demokrati,Demokrati,1850,21
1111614645518109,Őry Péter,Szövetség – Magyarok. Nemzetiségek. Régiók. ALIANCIA – Maďari. Národnosti. Regióny.,1817,18
1555237767952874,Natália Svítková - Demokrati,Demokrati,1813,30
281532302344709,Lukáš Čelinák,Sloboda a Solidarita,1799,53
109590558726150,Monika Podhorány Masariková - Demokrati,Demokrati,1785,41
111165370750,Amnesty International Slovakia,Amnesty International Slovakia,1772,25
802573516467334,Juraj Blanár,SMER - SD,1746,74
100171861388723,Branislav Becík,HLAS - sociálna demokracia,1738,18
105463642608541,Arpád Sárközi - ĽS Naše Slovensko,Kotlebovci - Ľudová strana Naše Slovensko,1720,9
829031324096235,Orosz Örs,Orosz Örs,1716,8
104856174769143,Robert Kaliňák,SMER - SD,1702,33
1501859650125625,Vladimír Bilčík,Vladimír Bilčík,1700,9
104209377829196,Vladimír Ledecký,Sloboda a Solidarita,1698,31
2109897839105854,Bindics László,"Maďarské fórum, Občianski demokrati Slovenska, Za regióny, Rómska koalícia, Demokratická strana",1688,23
132353247111236,Simona Petrík • Progresívne Slovensko,Progresívne Slovensko,1665,16
102213315938547,Monika Kolejáková - Rodičovstvo nesmie byť stres,KDH,1664,51
409652449379928,"Ministerstvo investícií, regionálneho rozvoja a informatizácie SR","Ministerstvo investícií, regionálneho rozvoja a informatizácie Slovenskej republiky",1663,54
207289726707929,Milan Mazurek • Republika,REPUBLIKA,1650,12
100126646819002,Samuel Migaľ,HLAS - sociálna demokracia,1621,50
816383341890046,Denisa Saková,HLAS - sociálna demokracia,1600,72
116494478175334,Martin Seman - kandidát do NRSR č.59,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1594,2
101211179319052,Pandy Péter,Szövetség – Magyarok. Nemzetiségek. Régiók. Aliancia – Maďari. Národnosti. Regióny.,1553,10
889169094587556,"Ján Richter, poslanec NR SR",SMER - SD,1546,28
103154629250890,Slavomír Reištetter - kandidát OĽANO a priatelia #81,"OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1542,4
884043258427382,"Ján Marosz - OĽANO a priatelia, kandidát č.33","OĽANO A PRIATELIA: OBYČAJNÍ ĽUDIA (OĽANO), NEZÁVISLÍ KANDIDÁTI (NEKA), NOVA, SLOBODNÍ A ZODPOVEDNÍ, PAČIVALE ROMA, MAGYAR SZÍVEK",1528,7
475005065849814,Zastúpenie Európskej komisie na Slovensku,Zastúpenie Európskej komisie na Slovensku,1510,32
429799293817559,Jana Žitňanská,Demokrati,1500,22
100884964789275,Martin Kvetko - Demokrati,Demokrati,1500,28
295474380481252,Spravodlivosť,Spravodlivosť,1498,8
108494287234821,František Majerský - Poprad a Slovensko na 1. mieste,KDH,1481,9
552717621530226,Alojz Hlina,Sloboda a Solidarita,1474,21
